Policy #,Policy_type,Policy year,Seller Number,Amount of coverage_policy (in dollar),Business_type_Seller,Industry_Seller,Date of establishment (Seller)
26962,One_buyer,2016,2105700,49000,Corporation,Wholesale Trade,2015-01
26963,One_buyer,2016,2105800,10000,Individual Business,Manufacturing,2015-08
26964,One_buyer,2016,2105900,1000,Corporation,Manufacturing,2014-12
26965,One_buyer,2016,2106000,5000,Individual Business,Manufacturing,2006-02
26966,One_buyer,2016,2106100,21000,Corporation,"Professional, Scientific, and Technical Services",2006-06
26967,One_buyer,2016,2106200,50000,Corporation,Manufacturing,2011-01
26968,One_buyer,2016,2106200,40000,Corporation,Manufacturing,2011-01
26969,One_buyer,2016,2106300,7000,Corporation,Transportation,2012-01
26970,One_buyer,2016,2106400,1000,Corporation,Wholesale Trade,2015-12
26971,Multiple buyers,2016,2106500,46000,Corporation,Manufacturing,2014-04
26973,One_buyer,2016,2106700,60000,Individual Business,Wholesale Trade,2016-01
26974,One_buyer,2016,2106700,60000,Individual Business,Wholesale Trade,2016-01
26975,Multiple buyers,2016,2106800,127000,Corporation,Transportation,2011-01
26975,Multiple buyers,2016,2106800,127000,Corporation,Transportation,2011-01
26975,Multiple buyers,2016,2106800,127000,Corporation,Transportation,2011-01
26975,Multiple buyers,2016,2106800,127000,Corporation,Transportation,2011-01
26975,Multiple buyers,2016,2106800,127000,Corporation,Transportation,2011-01
26975,Multiple buyers,2016,2106800,127000,Corporation,Transportation,2011-01
26976,One_buyer,2016,2106900,50000,Individual Business,Wholesale Trade,2007-10
26977,One_buyer,2016,2107000,15000,Corporation,Manufacturing,2014-10
26978,One_buyer,2016,2107100,100000,Corporation,Manufacturing,2004-10
26979,One_buyer,2016,2107200,2000,Individual Business,Wholesale Trade,2008-01
26980,One_buyer,2016,2107300,11000,Individual Business,Wholesale Trade,2015-07
26981,One_buyer,2016,2107400,10000,Individual Business,Manufacturing,2011-02
26982,One_buyer,2016,2107500,234000,Corporation,Manufacturing,2012-12
26983,One_buyer,2016,2107600,10000,Corporation,Wholesale Trade,2015-08
26984,One_buyer,2016,2107700,9000,Corporation,"Professional, Scientific, and Technical Services",2004-07
26985,Multiple buyers,2016,2107800,154000,Corporation,"Professional, Scientific, and Technical Services",2014-02
26985,Multiple buyers,2016,2107800,154000,Corporation,"Professional, Scientific, and Technical Services",2014-02
26985,Multiple buyers,2016,2107800,154000,Corporation,"Professional, Scientific, and Technical Services",2014-02
26985,Multiple buyers,2016,2107800,154000,Corporation,"Professional, Scientific, and Technical Services",2014-02
26986,One_buyer,2016,2107900,2000,Individual Business,Wholesale Trade,1994-01
26987,One_buyer,2016,2108000,12000,Corporation,Wholesale Trade,2014-04
26988,Multiple buyers,2016,2108100,114000,Corporation,Manufacturing,2012-07
26989,One_buyer,2016,2108200,5000,Individual Business,Manufacturing,2014-12
26990,One_buyer,2016,2108300,30000,Individual Business,Manufacturing,2008-10
26991,One_buyer,2016,2108400,9000,Individual Business,Manufacturing,2014-03
26992,One_buyer,2016,2108500,10000,Corporation,Wholesale Trade,2015-08
26993,One_buyer,2016,2108600,10000,Individual Business,Manufacturing,2013-11
26994,One_buyer,2016,2108700,20000,Corporation,Manufacturing,2013-06
26995,Multiple buyers,2016,2108800,242000,Corporation,Manufacturing,2011-09
26995,Multiple buyers,2016,2108800,242000,Corporation,Manufacturing,2011-09
26995,Multiple buyers,2016,2108800,242000,Corporation,Manufacturing,2011-09
26995,Multiple buyers,2016,2108800,242000,Corporation,Manufacturing,2011-09
26995,Multiple buyers,2016,2108800,242000,Corporation,Manufacturing,2011-09
26996,One_buyer,2016,2108900,21000,Individual Business,Manufacturing,2014-11
26997,One_buyer,2016,2109000,4000,Corporation,Manufacturing,2015-10
26998,One_buyer,2016,2109100,9000,Corporation,Manufacturing,2015-08
26999,One_buyer,2016,2109200,9000,Individual Business,Manufacturing,2015-07
27000,One_buyer,2016,2109300,30000,Individual Business,Wholesale Trade,2011-02
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27001,Multiple buyers,2016,2109400,144000,Individual Business,Wholesale Trade,2014-01
27002,One_buyer,2016,2109500,6000,Individual Business,Wholesale Trade,2007-11
27003,One_buyer,2016,2109600,14000,Individual Business,Wholesale Trade,2015-01
27004,One_buyer,2016,2109700,19000,Corporation,Manufacturing,2014-10
27005,One_buyer,2016,2109800,5000,Individual Business,Manufacturing,2014-01
27006,One_buyer,2016,2109900,8000,Corporation,Wholesale Trade,2014-12
27007,One_buyer,2016,2110000,8000,Corporation,Wholesale Trade,2015-09
27008,,2016,2110100,#N/A,Individual Business,Wholesale Trade,2016-01
27009,One_buyer,2016,2110200,5000,Corporation,Manufacturing,2015-05
27010,One_buyer,2016,2110300,8000,Corporation,Manufacturing,2015-12
27011,One_buyer,2016,2110400,6000,Corporation,Manufacturing,2014-10
27012,One_buyer,2016,2110500,20000,Corporation,Manufacturing,2014-11
27013,,2016,2110600,#N/A,Individual Business,Manufacturing,2012-03
27014,One_buyer,2016,2110700,2000,Corporation,Wholesale Trade,2015-02
27016,One_buyer,2016,2110900,7000,Corporation,Manufacturing,2014-06
27017,One_buyer,2016,2111000,20000,Corporation,Wholesale Trade,2015-09
27018,One_buyer,2016,2111100,100000,Corporation,Wholesale Trade,2013-08
27019,One_buyer,2016,2111100,50000,Corporation,Wholesale Trade,2013-08
27020,One_buyer,2016,2111200,20000,Corporation,Manufacturing,2014-09
27021,One_buyer,2016,2111300,5000,Corporation,Manufacturing,2014-06
27022,One_buyer,2016,2111400,11000,Individual Business,Wholesale Trade,2014-04
27023,One_buyer,2016,2111500,45000,Corporation,Wholesale Trade,2015-04
27024,Multiple buyers,2016,2111600,238000,Individual Business,Manufacturing,1997-06
27024,Multiple buyers,2016,2111600,238000,Individual Business,Manufacturing,1997-06
27024,Multiple buyers,2016,2111600,238000,Individual Business,Manufacturing,1997-06
27024,Multiple buyers,2016,2111600,238000,Individual Business,Manufacturing,1997-06
27025,One_buyer,2016,2111700,6000,Corporation,Utilities,2010-12
27026,One_buyer,2016,2111800,9000,Corporation,Wholesale Trade,2014-05
27027,Multiple buyers,2016,2111900,139000,Corporation,Wholesale Trade,2013-04
27027,Multiple buyers,2016,2111900,139000,Corporation,Wholesale Trade,2013-04
27027,Multiple buyers,2016,2111900,139000,Corporation,Wholesale Trade,2013-04
27028,One_buyer,2016,2112000,10000,Individual Business,Manufacturing,2016-01
27029,Multiple buyers,2016,2112100,392000,Corporation,"Professional, Scientific, and Technical Services",2012-05
27029,Multiple buyers,2016,2112100,392000,Corporation,"Professional, Scientific, and Technical Services",2012-05
27029,Multiple buyers,2016,2112100,392000,Corporation,"Professional, Scientific, and Technical Services",2012-05
27029,Multiple buyers,2016,2112100,392000,Corporation,"Professional, Scientific, and Technical Services",2012-05
27029,Multiple buyers,2016,2112100,392000,Corporation,"Professional, Scientific, and Technical Services",2012-05
27030,One_buyer,2016,2112200,11000,Corporation,Transportation,2013-11
27031,One_buyer,2016,2112300,1000,Corporation,Wholesale Trade,2015-08
27032,One_buyer,2016,2112400,2000,Individual Business,Wholesale Trade,2009-04
27033,Multiple buyers,2016,2112500,959000,Corporation,Manufacturing,2011-12
27033,Multiple buyers,2016,2112500,959000,Corporation,Manufacturing,2011-12
27033,Multiple buyers,2016,2112500,959000,Corporation,Manufacturing,2011-12
27033,Multiple buyers,2016,2112500,959000,Corporation,Manufacturing,2011-12
27033,Multiple buyers,2016,2112500,959000,Corporation,Manufacturing,2011-12
27034,One_buyer,2016,2112600,60000,Corporation,Manufacturing,2013-11
27035,Multiple buyers,2016,2112700,380000,Individual Business,Manufacturing,2007-12
27035,Multiple buyers,2016,2112700,380000,Individual Business,Manufacturing,2007-12
27035,Multiple buyers,2016,2112700,380000,Individual Business,Manufacturing,2007-12
27036,Multiple buyers,2016,2112800,9000,Individual Business,Manufacturing,2014-11
27036,Multiple buyers,2016,2112800,9000,Individual Business,Manufacturing,2014-11
27036,Multiple buyers,2016,2112800,9000,Individual Business,Manufacturing,2014-11
27037,One_buyer,2016,2112900,10000,Individual Business,Wholesale Trade,2010-10
27038,One_buyer,2016,2113000,8000,Corporation,Wholesale Trade,2015-05
27039,One_buyer,2016,2113100,13000,Corporation,Wholesale Trade,2014-06
27040,One_buyer,2016,2113200,19000,Corporation,Wholesale Trade,2003-12
27041,One_buyer,2016,2113300,80000,Corporation,"Professional, Scientific, and Technical Services",2014-05
27042,One_buyer,2016,2113400,30000,Individual Business,Manufacturing,2011-11
27043,One_buyer,2016,2113500,6000,Individual Business,Manufacturing,2012-05
27044,One_buyer,2016,2113600,40000,Individual Business,Manufacturing,2015-06
27045,One_buyer,2016,2113700,10000,Individual Business,Wholesale Trade,2015-10
27046,One_buyer,2016,2113800,10000,Corporation,Manufacturing,2016-02
27047,Multiple buyers,2016,2113900,208000,Corporation,Manufacturing,2015-02
27047,Multiple buyers,2016,2113900,208000,Corporation,Manufacturing,2015-02
27047,Multiple buyers,2016,2113900,208000,Corporation,Manufacturing,2015-02
27047,Multiple buyers,2016,2113900,208000,Corporation,Manufacturing,2015-02
27047,Multiple buyers,2016,2113900,208000,Corporation,Manufacturing,2015-02
27048,One_buyer,2016,2114000,35000,Corporation,Wholesale Trade,2010-07
27049,One_buyer,2016,2114100,8000,Corporation,Wholesale Trade,2015-08
27050,One_buyer,2016,2114200,8000,Corporation,"Professional, Scientific, and Technical Services",2001-03
27051,Multiple buyers,2016,2114300,166000,Individual Business,Wholesale Trade,2007-02
27051,Multiple buyers,2016,2114300,166000,Individual Business,Wholesale Trade,2007-02
27051,Multiple buyers,2016,2114300,166000,Individual Business,Wholesale Trade,2007-02
27051,Multiple buyers,2016,2114300,166000,Individual Business,Wholesale Trade,2007-02
27051,Multiple buyers,2016,2114300,166000,Individual Business,Wholesale Trade,2007-02
27052,One_buyer,2016,2114400,10000,Corporation,Manufacturing,2012-12
27053,One_buyer,2016,2114500,9000,Corporation,Wholesale Trade,2015-01
27054,One_buyer,2016,2114600,19000,Individual Business,Manufacturing,2013-11
27055,One_buyer,2016,2114700,3000,Individual Business,Manufacturing,2013-09
27056,One_buyer,2016,2114800,17000,Corporation,Wholesale Trade,2015-03
27057,One_buyer,2016,2114900,10000,Individual Business,Manufacturing,2015-04
27058,One_buyer,2016,2115000,10000,Individual Business,Wholesale Trade,2014-12
27059,One_buyer,2016,2115100,10000,Individual Business,Manufacturing,2014-10
27060,One_buyer,2016,2115200,10000,Individual Business,Manufacturing,2014-09
27061,One_buyer,2016,2115300,9000,Corporation,Wholesale Trade,2014-12
27064,Multiple buyers,2016,2115500,446000,Corporation,Wholesale Trade,2010-07
27064,Multiple buyers,2016,2115500,446000,Corporation,Wholesale Trade,2010-07
27064,Multiple buyers,2016,2115500,446000,Corporation,Wholesale Trade,2010-07
27065,One_buyer,2016,2115600,32000,Individual Business,Manufacturing,2012-11
27067,One_buyer,2016,2115800,10000,Corporation,Transportation,2014-12
27068,One_buyer,2016,2115900,3000,Corporation,Manufacturing,2008-04
27069,Multiple buyers,2016,2116000,33000,Individual Business,Wholesale Trade,2013-12
27069,Multiple buyers,2016,2116000,33000,Individual Business,Wholesale Trade,2013-12
27069,Multiple buyers,2016,2116000,33000,Individual Business,Wholesale Trade,2013-12
27069,Multiple buyers,2016,2116000,33000,Individual Business,Wholesale Trade,2013-12
27070,One_buyer,2016,2116100,10000,Individual Business,Wholesale Trade,2014-12
27072,One_buyer,2016,2116300,10000,Individual Business,Manufacturing,2014-02
27073,One_buyer,2016,2116400,10000,Individual Business,Manufacturing,2013-07
27074,One_buyer,2016,2116500,30000,Individual Business,Wholesale Trade,2002-01
27075,One_buyer,2016,2116600,10000,Individual Business,Wholesale Trade,2014-04
27076,One_buyer,2016,2116700,3000,Individual Business,Manufacturing,2004-10
27077,One_buyer,2016,2116800,40000,Corporation,Manufacturing,2014-01
27078,One_buyer,2016,2116900,10000,Corporation,Manufacturing,2016-01
27079,One_buyer,2016,2117000,5000,Individual Business,Manufacturing,2015-11
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27080,Multiple buyers,2016,2117100,291000,Corporation,Manufacturing,2011-07
27081,Multiple buyers,2016,2117200,70000,Corporation,Wholesale Trade,2014-10
27081,Multiple buyers,2016,2117200,70000,Corporation,Wholesale Trade,2014-10
27081,Multiple buyers,2016,2117200,70000,Corporation,Wholesale Trade,2014-10
27082,One_buyer,2016,2117300,30000,Corporation,Wholesale Trade,2014-12
27083,One_buyer,2016,2117300,50000,Corporation,Wholesale Trade,2014-12
27084,One_buyer,2016,2117300,30000,Corporation,Wholesale Trade,2014-12
27085,One_buyer,2016,2117300,20000,Corporation,Wholesale Trade,2014-12
27086,One_buyer,2016,2117300,30000,Corporation,Wholesale Trade,2014-12
27087,One_buyer,2016,2117300,30000,Corporation,Wholesale Trade,2014-12
27088,One_buyer,2016,2117400,10000,Individual Business,Manufacturing,2012-03
27089,One_buyer,2016,2117500,10000,Corporation,Manufacturing,2015-08
27090,One_buyer,2016,2117600,85000,Corporation,Manufacturing,2016-02
27091,One_buyer,2016,2117700,3000,Corporation,Manufacturing,2013-07
27092,One_buyer,2016,2117800,10000,Corporation,Manufacturing,2014-09
27093,One_buyer,2016,2117900,6000,Individual Business,Wholesale Trade,2015-02
27094,One_buyer,2016,2118000,3000,Individual Business,Wholesale Trade,2014-03
27095,One_buyer,2016,2118100,6000,Corporation,Wholesale Trade,2015-08
27096,One_buyer,2016,2118200,10000,Individual Business,Manufacturing,2012-11
27097,One_buyer,2016,2118300,15000,Individual Business,Manufacturing,2015-01
27098,Multiple buyers,2016,2118400,114000,Corporation,Other Services,2011-01
27098,Multiple buyers,2016,2118400,114000,Corporation,Other Services,2011-01
27098,Multiple buyers,2016,2118400,114000,Corporation,Other Services,2011-01
27098,Multiple buyers,2016,2118400,114000,Corporation,Other Services,2011-01
27099,One_buyer,2016,2118500,2000,Corporation,Manufacturing,2013-10
27100,One_buyer,2016,2118600,10000,Individual Business,Wholesale Trade,2015-11
27101,One_buyer,2016,2118700,1000,Individual Business,Wholesale Trade,2011-01
27102,One_buyer,2016,2118800,40000,Individual Business,Manufacturing,2014-04
27103,One_buyer,2016,2118900,13000,Individual Business,Wholesale Trade,2014-09
27104,One_buyer,2016,2119000,17000,Corporation,Manufacturing,2014-07
27105,One_buyer,2016,2119000,19000,Corporation,Manufacturing,2014-07
27106,One_buyer,2016,2119000,12000,Corporation,Manufacturing,2014-07
27107,One_buyer,2016,2119000,8000,Corporation,Manufacturing,2014-07
27108,Multiple buyers,2016,2119100,299000,Corporation,Manufacturing,2011-12
27109,One_buyer,2016,2119200,10000,Individual Business,Manufacturing,2015-05
27111,One_buyer,2016,2119400,50000,Corporation,Manufacturing,2011-07
27112,One_buyer,2016,2119500,10000,Corporation,Manufacturing,2015-11
27113,One_buyer,2016,2119600,2000,Corporation,Wholesale Trade,2015-08
27114,Multiple buyers,2016,2119700,249000,Corporation,Manufacturing,2010-03
27114,Multiple buyers,2016,2119700,249000,Corporation,Manufacturing,2010-03
27114,Multiple buyers,2016,2119700,249000,Corporation,Manufacturing,2010-03
27115,One_buyer,2016,2119800,50000,Corporation,Manufacturing,2012-12
27116,One_buyer,2016,2119800,20000,Corporation,Manufacturing,2012-12
27117,Multiple buyers,2016,2119900,18000,Corporation,Transportation,2014-03
27117,Multiple buyers,2016,2119900,18000,Corporation,Transportation,2014-03
27117,Multiple buyers,2016,2119900,18000,Corporation,Transportation,2014-03
27119,Multiple buyers,2016,2120100,173000,Corporation,Wholesale Trade,2011-08
27119,Multiple buyers,2016,2120100,173000,Corporation,Wholesale Trade,2011-08
27119,Multiple buyers,2016,2120100,173000,Corporation,Wholesale Trade,2011-08
27119,Multiple buyers,2016,2120100,173000,Corporation,Wholesale Trade,2011-08
27119,Multiple buyers,2016,2120100,173000,Corporation,Wholesale Trade,2011-08
27120,Multiple buyers,2016,2120200,101000,Corporation,Wholesale Trade,2014-05
27121,Multiple buyers,2016,2120300,100000,Individual Business,Wholesale Trade,2009-05
27122,One_buyer,2016,2120400,9000,Corporation,Manufacturing,2014-02
